Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,
2021-07-07,1.1831,130.86,1.9558,N/A,25.688,7.4361,N/A,0.855,355.57,N/A,N/A,N/A,4.5192,N/A,4.9268,10.1813,N/A,N/A,1.0917,146.3,10.2475,7.4867,87.8009,N/A,10.2566,1.5711,6.1224,1.4708,7.6478,9.19,17146.47,3.865,88.2825,1344.89,23.5724,4.9241,1.676,58.96,1.5924,38.173,16.8666,
2021-07-06,1.1838,130.99,1.9558,N/A,25.61,7.4361,N/A,0.8545,353.4,N/A,N/A,N/A,4.4941,N/A,4.9264,10.149,N/A,N/A,1.093,147.1,10.215,7.4855,86.9726,N/A,10.2514,1.5633,6.0292,1.464,7.6545,9.1942,17151.39,3.8643,88.2126,1341.67,23.459,4.9193,1.6703,58.753,1.592,38.13,16.8278,
2021-07-05,1.1866,131.58,1.9558,N/A,25.586,7.436,N/A,0.85665,351.53,N/A,N/A,N/A,4.5059,N/A,4.9261,10.1435,N/A,N/A,1.0935,147.1,10.1778,7.4885,87.06,N/A,10.2889,1.576,6.0069,1.4669,7.6677,9.2182,17176.31,3.8713,88.1605,1341.22,23.5266,4.9315,1.6901,58.491,1.596,38.114,16.8813,
2021-07-02,1.1823,131.74,1.9558,N/A,25.606,7.436,N/A,0.86003,352.1,N/A,N/A,N/A,4.5264,N/A,4.9283,10.1583,N/A,N/A,1.0945,147.3,10.2375,7.4887,87.12,N/A,10.278,1.5836,5.9421,1.4677,7.6594,9.1838,17191.94,3.8708,88.3055,1343.49,23.5936,4.9225,1.6988,58.423,1.5969,38.052,17.0787,
2021-07-01,1.1884,132.42,1.9558,N/A,25.507,7.436,N/A,0.86033,351.86,N/A,N/A,N/A,4.5164,N/A,4.9275,10.1738,N/A,N/A,1.0985,146.7,10.2105,7.4893,86.6085,N/A,10.3307,1.5836,5.8955,1.4698,7.6842,9.2273,17259.71,3.8748,88.559,1345.86,23.727,4.9426,1.6965,58.493,1.5989,38.088,16.9744,
2021-06-30,1.1884,131.43,1.9558,N/A,25.488,7.4362,N/A,0.85805,351.68,N/A,N/A,N/A,4.5201,N/A,4.928,10.111,N/A,N/A,1.098,146.5,10.1717,7.4913,86.7725,N/A,10.321,1.5853,5.905,1.4722,7.6742,9.2293,17280.3,3.8763,88.324,1341.41,23.5784,4.9336,1.7026,58.063,1.5976,38.118,17.0114,
2021-06-29,1.1888,131.54,1.9558,N/A,25.477,7.4363,N/A,0.85948,351.11,N/A,N/A,N/A,4.5193,N/A,4.9275,10.151,N/A,N/A,1.0965,147.3,10.1893,7.496,86.4662,N/A,10.361,1.5811,5.8826,1.4706,7.6814,9.2297,17339.93,3.876,88.305,1341.25,23.6108,4.9353,1.7,57.765,1.5985,38.166,17.052,
2021-06-28,1.191,132.13,1.9558,N/A,25.499,7.4369,N/A,0.8571,351.98,N/A,N/A,N/A,4.507,N/A,4.9268,10.1268,N/A,N/A,1.0969,147.3,10.1763,7.4964,86.0594,N/A,10.413,1.5753,5.9159,1.4687,7.6922,9.2459,17274.78,3.8834,88.494,1347.92,23.6527,4.9379,1.6926,57.978,1.6014,38.082,16.9846,
2021-06-25,1.195,132.27,1.9558,N/A,25.487,7.4363,N/A,0.8595,351.88,N/A,N/A,N/A,4.5132,N/A,4.9263,10.1103,N/A,N/A,1.0956,147.1,10.136,7.4975,86.188,N/A,10.3887,1.5726,5.8635,1.4696,7.7139,9.2751,17245.4,3.8811,88.6824,1346.35,23.6766,4.9664,1.6881,57.96,1.6035,38.013,16.8359,
2021-06-24,1.1936,132.2,1.9558,N/A,25.423,7.4362,N/A,0.85883,350.52,N/A,N/A,N/A,4.5245,N/A,4.9245,10.1133,N/A,N/A,1.0967,146.2,10.174,7.4993,86.2638,N/A,10.3802,1.5756,5.9041,1.4678,7.7193,9.2675,17249.38,3.8791,88.502,1351.07,23.9678,4.9654,1.6903,58.051,1.6039,38.016,17.0028,
2021-06-23,1.1951,132.44,1.9558,N/A,25.408,7.4362,N/A,0.85435,349.34,N/A,N/A,N/A,4.5227,N/A,4.9263,10.1288,N/A,N/A,1.0963,146.4,10.1725,7.5009,86.6975,N/A,10.3334,1.5762,5.9203,1.4667,7.7393,9.2807,17265.33,3.8903,88.6476,1357.96,24.2265,4.9734,1.6945,58.218,1.6064,37.986,16.9387,
2021-06-22,1.1894,131.5,1.9558,N/A,25.533,7.436,N/A,0.8556,355.16,N/A,N/A,N/A,4.5328,N/A,4.9255,10.157,N/A,N/A,1.0943,146.6,10.2198,7.4985,87.055,N/A,10.3395,1.5818,5.9682,1.4726,7.7014,9.2365,17196.34,3.8793,88.3735,1350.72,24.4812,4.9497,1.7011,57.892,1.6009,37.728,17.0431,
2021-06-21,1.1891,130.91,1.9558,N/A,25.569,7.4364,N/A,0.8567,354.11,N/A,N/A,N/A,4.5329,N/A,4.9237,10.2163,N/A,N/A,1.0954,147.04,10.2673,7.4995,87.1265,N/A,10.4483,1.5821,6.0192,1.4758,7.6916,9.2326,17175.29,3.8849,88.186,1349.19,24.4932,4.9318,1.7057,57.973,1.5989,37.593,16.9453,
2021-06-18,1.1898,131.12,1.9558,N/A,25.519,7.4364,N/A,0.85785,355.41,N/A,N/A,N/A,4.5492,N/A,4.9249,10.233,N/A,N/A,1.0941,146.4,10.2868,7.4985,86.0172,N/A,10.3459,1.5832,5.9575,1.4721,7.6619,9.2379,17174.78,3.8901,88.0297,1347.13,24.3373,4.9246,1.7069,57.616,1.5978,37.419,16.8223,
2021-06-17,1.1937,132.09,1.9558,N/A,25.51,7.4369,N/A,0.85525,354.3,N/A,N/A,N/A,4.5375,N/A,4.9243,10.1905,N/A,N/A,1.0925,146.8,10.1973,7.495,86.4188,N/A,10.3103,1.5763,6.0286,1.4718,7.6877,9.2694,17266.58,3.8929,88.481,1354.06,24.4406,4.9419,1.7025,57.842,1.6,37.482,16.8057,
2021-06-16,1.2124,133.19,1.9558,N/A,25.472,7.4366,N/A,0.8583,351.67,N/A,N/A,N/A,4.5166,N/A,4.9236,10.1283,N/A,N/A,1.0896,147,10.1208,7.498,87.2354,N/A,10.3613,1.5719,6.1063,1.4764,7.7582,9.4107,17270.58,3.9269,88.8795,1356.23,24.1996,4.9921,1.695,58.274,1.6073,37.766,16.6604,
2021-06-15,1.2108,133.28,1.9558,N/A,25.45,7.4362,N/A,0.8615,352.08,N/A,N/A,N/A,4.5235,N/A,4.9243,10.0858,N/A,N/A,1.0899,147.2,10.0823,7.4883,87.235,N/A,10.3586,1.5742,6.1394,1.4758,7.7502,9.3991,17254.07,3.9273,88.8031,1354.1,24.1978,4.9849,1.6987,58.203,1.6063,37.716,16.68,
2021-06-14,1.2112,132.95,1.9558,N/A,25.422,7.4361,N/A,0.85898,351.14,N/A,N/A,N/A,4.5152,N/A,4.9203,10.0944,N/A,N/A,1.0889,147.2,10.0828,7.489,87.504,N/A,10.138,1.5696,6.1846,1.4737,7.7501,9.4008,17267.62,3.9303,88.7015,1355.07,24.1179,4.9841,1.6959,57.969,1.607,37.717,16.7159,
2021-06-11,1.2125,132.88,1.9558,N/A,25.335,7.4361,N/A,0.8571,346.24,N/A,N/A,N/A,4.4695,N/A,4.9183,10.0643,N/A,N/A,1.0883,147.2,10.0828,7.4915,86.962,N/A,10.1969,1.5687,6.158,1.4687,7.7519,9.4089,17215.96,3.9381,88.6714,1351.09,23.9003,4.981,1.6931,57.876,1.606,37.666,16.4782,
2021-06-10,1.2174,133.35,1.9558,N/A,25.391,7.4364,N/A,0.86293,346.14,N/A,N/A,N/A,4.4818,N/A,4.9223,10.0715,N/A,N/A,1.0909,146.8,10.1118,7.4985,87.8666,N/A,10.3284,1.5731,6.1432,1.4739,7.7828,9.4467,17375.34,3.9466,88.9732,1358.76,23.9905,5.0163,1.6932,58.129,1.6129,37.947,16.6091,
2021-06-09,1.2195,133.38,1.9558,N/A,25.377,7.4366,N/A,0.86053,347.19,N/A,N/A,N/A,4.456,N/A,4.9248,10.0595,N/A,N/A,1.0913,146.9,10.0518,7.5025,87.9491,N/A,10.4651,1.5731,6.1345,1.4729,7.7879,9.4615,17375.74,3.9554,88.96,1359.9,23.939,5.0213,1.6925,58.241,1.6133,38,16.5303,
2021-06-08,1.2182,133.28,1.9558,N/A,25.394,7.4364,N/A,0.861,347.86,N/A,N/A,N/A,4.4698,N/A,4.9238,10.0755,N/A,N/A,1.0914,146.9,10.048,7.4975,88.2824,N/A,10.4666,1.5718,6.13,1.4706,7.7938,9.4526,17358.22,3.9506,88.778,1358.73,24.0699,5.0196,1.6885,58.097,1.612,37.996,16.4593,
2021-06-07,1.2162,132.98,1.9558,N/A,25.4,7.4369,N/A,0.85825,345.91,N/A,N/A,N/A,4.4662,N/A,4.9234,10.0552,N/A,N/A,1.0934,146.7,10.0483,7.5005,88.6023,N/A,10.4902,1.5678,6.1389,1.4681,7.7795,9.4355,17325.1,3.9522,88.5305,1351.23,24.045,5.0205,1.6832,57.93,1.6093,37.933,16.3923,
2021-06-04,1.2117,133.39,1.9558,N/A,25.451,7.4368,N/A,0.8569,346.56,N/A,N/A,N/A,4.4703,N/A,4.923,10.105,N/A,N/A,1.0951,147.1,10.156,7.5035,88.6904,N/A,10.5183,1.5804,6.1874,1.468,7.7667,9.4,17358.97,3.946,88.4602,1352.93,24.4415,5.0019,1.6936,57.874,1.6094,37.866,16.5424,
2021-06-03,1.2187,133.81,1.9558,N/A,25.448,7.4365,N/A,0.85955,345.82,N/A,N/A,N/A,4.452,N/A,4.922,10.1145,N/A,N/A,1.0961,146.3,10.1501,7.5013,89.2163,N/A,10.565,1.5792,6.1894,1.471,7.791,9.4551,17420.91,3.9598,88.8755,1357.75,24.33,5.0241,1.6915,58.208,1.6141,37.938,16.5218,
2021-06-02,1.2186,133.72,1.9558,N/A,25.465,7.4365,N/A,0.86125,346.06,N/A,N/A,N/A,4.4653,N/A,4.9208,10.0898,N/A,N/A,1.0982,146.1,10.1393,7.5043,89.5138,N/A,10.4641,1.5756,6.2891,1.4705,7.7812,9.4555,17391.63,3.9649,89.083,1356.11,24.3207,5.0267,1.6843,58.312,1.6129,37.959,16.7269,
2021-06-01,1.2225,134.05,1.9558,N/A,25.462,7.4366,N/A,0.86285,346.46,N/A,N/A,N/A,4.4661,N/A,4.9191,10.0955,N/A,N/A,1.0986,147.5,10.1113,7.5085,89.9113,N/A,10.4162,1.5793,6.3596,1.4708,7.8043,9.4853,17426.6,3.9628,89.1155,1355.39,24.3279,5.0446,1.6837,58.406,1.6169,38.105,16.8285,
2021-05-31,1.2201,133.79,1.9558,N/A,25.454,7.4365,N/A,0.86013,347.61,N/A,N/A,N/A,4.4856,N/A,4.9195,10.121,N/A,N/A,1.0982,147.6,10.2183,7.5062,89.535,N/A,10.3728,1.5775,6.3868,1.4727,7.7722,9.469,17402.96,3.9608,88.5414,1352.04,24.3131,5.0323,1.6799,58.138,1.613,38.067,16.7974,
2021-05-28,1.2142,133.65,1.9558,N/A,25.451,7.4366,N/A,0.85765,347.85,N/A,N/A,N/A,4.4865,N/A,4.9196,10.125,N/A,N/A,1.096,146.5,10.179,7.518,89.4203,N/A,10.4398,1.5796,6.3844,1.4711,7.7422,9.4246,17404.54,3.9482,88.086,1355.86,24.3191,5.0189,1.6811,58.075,1.6102,38.004,16.7945,
2021-05-27,1.2198,133.42,1.9558,N/A,25.439,7.4363,N/A,0.86068,348.54,N/A,N/A,N/A,4.4837,N/A,4.9161,10.1298,N/A,N/A,1.0967,146.7,10.1953,7.517,89.536,N/A,10.2986,1.5753,6.4683,1.4746,7.7808,9.468,17449.52,3.9619,88.563,1362.64,24.2556,5.05,1.672,58.575,1.6146,38.18,16.7647,
2021-05-26,1.2229,133.16,1.9558,N/A,25.451,7.436,N/A,0.8633,350.56,N/A,N/A,N/A,4.4971,N/A,4.918,10.1503,N/A,N/A,1.0958,148.3,10.178,7.5125,90.0602,N/A,10.3325,1.5732,6.5006,1.4784,7.8149,9.4922,17473.28,3.9743,88.971,1366,24.2995,5.0659,1.6737,58.881,1.6189,38.203,16.9282,
2021-05-25,1.2264,133.49,1.9558,N/A,25.447,7.436,N/A,0.86573,348.86,N/A,N/A,N/A,4.4839,N/A,4.925,10.1338,N/A,N/A,1.0977,148.3,10.1965,7.512,90.0534,N/A,10.3176,1.5785,6.497,1.4758,7.856,9.5197,17575.54,3.9733,89.236,1375.57,24.3183,5.0809,1.6918,59.033,1.6255,38.448,16.9591,
2021-05-24,1.2212,132.97,1.9558,N/A,25.424,7.4364,N/A,0.86408,347.47,N/A,N/A,N/A,4.485,N/A,4.9255,10.167,N/A,N/A,1.0957,150.98,10.209,7.5043,90.0519,N/A,10.2427,1.5804,6.5299,1.4731,7.8487,9.4833,17530.33,3.9791,89.0517,1375.43,24.3683,5.0631,1.6997,58.731,1.6236,38.297,17.0622,
2021-05-21,1.2188,132.61,1.9558,N/A,25.452,7.4362,N/A,0.8587,349.11,N/A,N/A,N/A,4.4892,N/A,4.9268,10.122,N/A,N/A,1.0951,147.9,10.142,7.5102,89.4741,N/A,10.2151,1.5698,6.4628,1.468,7.8393,9.4639,17495.87,3.9658,88.802,1373.05,24.2741,5.0471,1.6914,58.391,1.6218,38.234,16.988,
2021-05-20,1.2203,132.95,1.9558,N/A,25.519,7.4364,N/A,0.864,350.6,N/A,N/A,N/A,4.5153,N/A,4.9278,10.1813,N/A,N/A,1.0991,149.3,10.1775,7.5095,89.8263,N/A,10.2114,1.5736,6.4567,1.4778,7.8563,9.4726,17589.83,3.9849,89.163,1379.9,24.2825,5.0594,1.6986,58.41,1.6261,38.305,17.1639,
2021-05-19,1.2212,133.3,1.9558,N/A,25.445,7.436,N/A,0.86233,350.85,N/A,N/A,N/A,4.5188,N/A,4.9278,10.1633,N/A,N/A,1.1008,149.9,10.1058,7.51,90.0135,N/A,10.291,1.5765,6.452,1.4747,7.8594,9.4819,17552,3.9838,89.329,1379.9,24.2954,5.0533,1.6981,58.431,1.6265,38.388,17.1447,
2021-05-18,1.2222,133.09,1.9558,N/A,25.427,7.4363,N/A,0.85998,350.5,N/A,N/A,N/A,4.5243,N/A,4.9273,10.1363,N/A,N/A,1.0963,150.3,10.0125,7.5205,90.0375,N/A,10.1885,1.5652,6.4085,1.4693,7.8501,9.4912,17443.85,4.0008,89.231,1378.11,24.1211,5.0434,1.6821,58.515,1.6245,38.402,17.0837,
2021-05-17,1.2143,132.6,1.9558,N/A,25.498,7.4363,N/A,0.86215,352.9,N/A,N/A,N/A,4.5428,N/A,4.9259,10.1552,N/A,N/A,1.095,151.1,10.0665,7.5164,89.9493,N/A,10.166,1.5683,6.4365,1.472,7.8226,9.4318,17422.72,3.9888,89.0282,1382.18,24.1677,5.016,1.6879,58.201,1.623,38.214,17.2064,
2021-05-14,1.2123,132.49,1.9558,N/A,25.492,7.4362,N/A,0.86083,355.52,N/A,N/A,N/A,4.5218,N/A,4.9259,10.1265,N/A,N/A,1.0952,150.9,10.0074,7.519,89.6216,N/A,10.2174,1.5634,6.3942,1.47,7.8024,9.4151,17331.95,3.9757,88.807,1368.07,24.0232,5.0013,1.6771,57.867,1.6161,38.012,17.0722,
2021-05-13,1.2081,132.37,1.9558,N/A,25.575,7.4365,N/A,0.86063,357.13,N/A,N/A,N/A,4.5467,N/A,4.9273,10.172,N/A,N/A,1.096,150.5,10.127,7.5275,89.7244,N/A,10.2653,1.5673,6.4027,1.4665,7.7969,9.3841,17317.81,3.9774,88.8595,1368.03,24.3353,4.9835,1.6885,57.903,1.612,37.874,17.1055,
2021-05-12,1.2118,131.82,1.9558,N/A,25.522,7.436,N/A,0.85798,357.4,N/A,N/A,N/A,4.5438,N/A,4.9263,10.106,N/A,N/A,1.0966,150.7,10.0263,7.5276,89.8963,N/A,10.112,1.5526,6.349,1.4643,7.8051,9.4115,17284.09,3.9732,88.963,1362.98,24.1783,4.9993,1.6753,57.924,1.6103,37.832,16.9354,
2021-05-11,1.217,132.12,1.9558,N/A,25.571,7.436,N/A,0.86013,358.34,N/A,N/A,N/A,4.5522,N/A,4.927,10.113,N/A,N/A,1.0976,150.9,10.032,7.5387,89.9947,N/A,10.0811,1.5509,6.3576,1.4729,7.8177,9.4527,17254.2,3.9958,89.289,1361.23,24.1364,5.0122,1.6718,58.23,1.6125,37.849,16.9847,
2021-05-10,1.2169,132.31,1.9558,N/A,25.591,7.4361,N/A,0.86195,357.26,N/A,N/A,N/A,4.5631,N/A,4.9248,10.1235,N/A,N/A,1.0939,150.9,10.0008,7.5415,90.0154,N/A,10.0495,1.5433,6.3848,1.4743,7.8045,9.4504,17189.26,3.9537,89.2585,1353.14,24.2464,4.9984,1.6673,58.247,1.611,37.809,17.0843,
2021-05-07,1.2059,131.76,1.9558,N/A,25.682,7.4361,N/A,0.8681,358.01,N/A,N/A,N/A,4.5754,N/A,4.9265,10.1263,N/A,N/A,1.0963,150.5,10.0125,7.5345,89.4671,N/A,10.0019,1.5523,6.3801,1.4689,7.7809,9.3661,17208.37,3.9438,88.6375,1350.52,24.2006,4.9587,1.673,57.747,1.6061,37.588,17.1863,
2021-05-06,1.206,131.69,1.9558,N/A,25.847,7.436,N/A,0.86708,358.18,N/A,N/A,N/A,4.5868,N/A,4.9264,10.194,N/A,N/A,1.0953,150.9,10.0558,7.5335,89.8825,N/A,10.049,1.5547,6.4707,1.4764,7.8054,9.3685,17246.34,3.9312,88.9405,1352.78,24.4195,4.9711,1.6715,57.845,1.6096,37.712,17.2081,
2021-05-05,1.2005,131.2,1.9558,N/A,25.825,7.436,N/A,0.86274,359.65,N/A,N/A,N/A,4.5778,N/A,4.9271,10.1945,N/A,N/A,1.0965,150.8,9.9848,7.5315,89.7964,N/A,10.0174,1.551,6.5174,1.4731,7.7636,9.3267,17313.31,3.9212,88.6925,1350.98,24.2675,4.9431,1.6683,57.658,1.6035,37.366,17.3013,
2021-05-04,1.2021,131.26,1.9558,N/A,25.841,7.4361,N/A,0.8677,360.31,N/A,N/A,N/A,4.5584,N/A,4.9275,10.1673,N/A,N/A,1.098,148.8,10.0123,7.5408,90.2438,N/A,10.011,1.5608,6.5785,1.4836,7.8136,9.3374,17395.47,3.9097,88.814,1353.56,24.404,4.9563,1.6887,57.787,1.6073,37.475,17.4433,
2021-05-03,1.2044,131.9,1.9558,N/A,25.773,7.4365,N/A,0.86838,359.94,N/A,N/A,N/A,4.5518,N/A,4.9269,10.1803,N/A,N/A,1.1016,151,10.016,7.5433,90.7472,N/A,10.0087,1.5573,6.5507,1.4807,7.7967,9.3554,17374.55,3.9053,88.996,1351.95,24.4071,4.9432,1.6786,58.081,1.6044,37.565,17.3953,
2021-04-30,1.2082,131.62,1.9558,N/A,25.883,7.436,N/A,0.86863,359.86,N/A,N/A,N/A,4.5635,N/A,4.9285,10.164,N/A,N/A,1.0998,149.6,9.9533,7.5465,90.7108,N/A,9.9777,1.5581,6.4597,1.4834,7.8134,9.3816,17424.24,3.9199,89.4795,1346.24,24.2345,4.9482,1.6738,58.286,1.6045,37.648,17.3875,
2021-04-29,1.2129,132.2,1.9558,N/A,25.817,7.436,N/A,0.8691,360.39,N/A,N/A,N/A,4.5654,N/A,4.9227,10.1123,N/A,N/A,1.102,148.4,9.9145,7.555,90.0538,N/A,9.9694,1.5554,6.4984,1.4902,7.8463,9.4156,17486.41,3.9373,89.8545,1343.39,24.2355,4.977,1.6703,58.641,1.6076,37.842,17.2752,
2021-04-28,1.207,131.47,1.9558,N/A,25.96,7.436,N/A,0.86988,361.75,N/A,N/A,N/A,4.5859,N/A,4.9288,10.111,N/A,N/A,1.1044,148.8,9.9795,7.5593,90.022,N/A,9.8677,1.5576,6.562,1.4955,7.8268,9.3696,17501.5,3.9264,89.889,1344.95,24.1724,4.9523,1.6711,58.547,1.601,37.852,17.3156,
2021-04-27,1.2088,130.88,1.9558,N/A,25.895,7.436,N/A,0.86895,362.77,N/A,N/A,N/A,4.5644,N/A,4.9253,10.1403,N/A,N/A,1.1038,150,10.0073,7.56,90.555,N/A,9.9189,1.5533,6.5723,1.4985,7.8373,9.3825,17539.51,3.9174,90.152,1343.47,24.0829,4.9531,1.6724,58.517,1.6024,37.92,17.3383,
2021-04-26,1.2085,130.54,1.9558,N/A,25.807,7.4362,N/A,0.86975,363.3,N/A,N/A,N/A,4.5571,N/A,4.9233,10.1308,N/A,N/A,1.1067,151,10.0358,7.5652,90.5838,N/A,10.0428,1.5518,6.5895,1.503,7.8379,9.3777,17502.08,3.917,90.378,1343.56,23.9814,4.9524,1.6727,58.433,1.6027,37.995,17.2441,
2021-04-23,1.2066,129.98,1.9558,N/A,25.847,7.4361,N/A,0.86905,363.47,N/A,N/A,N/A,4.5623,N/A,4.9245,10.1405,N/A,N/A,1.1038,151.2,10.043,7.5705,90.3287,N/A,10.0635,1.559,6.5572,1.5062,7.832,9.3653,17526.35,3.9256,90.4715,1347.03,23.9455,4.9585,1.6802,58.333,1.601,37.85,17.2068,
2021-04-22,1.2046,130.3,1.9558,N/A,25.86,7.4366,N/A,0.86855,363.52,N/A,N/A,N/A,4.5567,N/A,4.9274,10.1237,N/A,N/A,1.1035,151,10.0475,7.5718,91.3275,N/A,9.9553,1.5581,6.6546,1.5067,7.8181,9.3474,17515.06,3.9297,90.394,1346.21,24.0079,4.9539,1.6789,58.304,1.6001,37.77,17.2348,
2021-04-21,1.2007,129.8,1.9558,N/A,25.893,7.4364,N/A,0.8625,362.3,N/A,N/A,N/A,4.5561,N/A,4.926,10.1513,N/A,N/A,1.1026,150.6,10.0423,7.575,92.0836,N/A,9.8156,1.5554,6.6869,1.5137,7.8011,9.3209,17464.9,3.9099,90.5955,1344.21,23.9052,4.9481,1.6726,58.147,1.5971,37.666,17.145,
2021-04-20,1.2051,130.64,1.9558,N/A,25.903,7.4365,N/A,0.86295,361.11,N/A,N/A,N/A,4.5525,N/A,4.9278,10.1288,N/A,N/A,1.1029,151.9,9.9965,7.5715,92.2786,N/A,9.7764,1.5492,6.7117,1.5089,7.8303,9.355,17508.48,3.9166,90.548,1342.91,23.9731,4.9596,1.6735,58.214,1.6009,37.69,17.2287,
2021-04-19,1.2035,130.09,1.9558,N/A,25.903,7.4364,N/A,0.86355,360.23,N/A,N/A,N/A,4.5473,N/A,4.926,10.0985,N/A,N/A,1.0998,151.7,9.9733,7.5713,91.7527,N/A,9.7198,1.5491,6.7056,1.5038,7.8323,9.3475,17463.33,3.9262,90.0675,1340.89,23.886,4.9626,1.675,58.223,1.6014,37.589,17.1398,
2021-04-16,1.1986,130.37,1.9558,N/A,25.927,7.4368,N/A,0.86793,361.1,N/A,N/A,N/A,4.5509,N/A,4.9263,10.1055,N/A,N/A,1.1011,151.9,10.018,7.5668,90.8921,N/A,9.6692,1.5459,6.74,1.4986,7.8157,9.3152,17420.96,3.9286,89.2355,1335.7,23.8806,4.9466,1.6725,58.001,1.598,37.42,17.0967,
2021-04-15,1.197,130.14,1.9558,N/A,25.942,7.4372,N/A,0.86753,358.93,N/A,N/A,N/A,4.5554,N/A,4.925,10.1298,N/A,N/A,1.1046,151.9,10.0433,7.5615,92.2336,N/A,9.7111,1.5448,6.7631,1.4955,7.8129,9.2984,17497.09,3.9279,89.801,1335.3,23.9455,4.937,1.6716,58.013,1.5974,37.376,17.0453,
2021-04-14,1.1964,130.33,1.9558,N/A,25.929,7.4372,N/A,0.86918,358.61,N/A,N/A,N/A,4.5537,N/A,4.924,10.1433,N/A,N/A,1.1033,151.7,10.0745,7.5703,90.5504,N/A,9.6792,1.5561,6.8189,1.5026,7.8146,9.2915,17496.57,3.9311,89.833,1333.87,24.0508,4.9393,1.6821,58.031,1.5998,37.519,17.2989,
2021-04-13,1.1896,130.23,1.9558,N/A,26.016,7.4374,N/A,0.86698,359.44,N/A,N/A,N/A,4.5668,N/A,4.9223,10.211,N/A,N/A,1.1001,151.9,10.1675,7.5695,91.845,N/A,9.6893,1.5652,6.8216,1.5006,7.7905,9.2477,17431.21,3.93,89.7215,1337.32,24.0251,4.919,1.6946,57.854,1.5981,37.579,17.4228,
2021-04-12,1.1904,130.2,1.9558,N/A,26.031,7.4369,N/A,0.86518,356.43,N/A,N/A,N/A,4.5246,N/A,4.9203,10.1975,N/A,N/A,1.0998,151.9,10.094,7.5673,91.9588,N/A,9.7038,1.5613,6.746,1.4931,7.7907,9.2564,17391.62,3.9185,89.302,1338.46,23.969,4.9199,1.6914,57.845,1.5964,37.504,17.3878,
2021-04-09,1.1888,130.42,1.9558,N/A,25.945,7.4372,N/A,0.86658,357.97,N/A,N/A,N/A,4.5392,N/A,4.9198,10.1725,N/A,N/A,1.101,151.9,10.113,7.5755,91.8152,N/A,9.6903,1.5579,6.6641,1.495,7.7934,9.247,17354.52,3.9093,88.8145,1331.28,23.9374,4.9157,1.686,57.764,1.5941,37.388,17.31,
2021-04-08,1.1873,129.71,1.9558,N/A,25.875,7.4377,N/A,0.8629,358.65,N/A,N/A,N/A,4.5513,N/A,4.9198,10.2073,N/A,N/A,1.1021,151,10.078,7.5835,91.4618,N/A,9.6799,1.5539,6.6545,1.4947,7.7749,9.2356,17257.41,3.8994,88.5885,1324.91,23.9497,4.9125,1.6855,57.713,1.5916,37.347,17.2677,
2021-04-07,1.1884,130.56,1.9558,N/A,25.919,7.4365,N/A,0.86065,359.68,N/A,N/A,N/A,4.5756,N/A,4.9185,10.236,N/A,N/A,1.1044,150.4,10.0535,7.5763,92.3359,N/A,9.7227,1.5581,6.644,1.4982,7.7761,9.2527,17304.71,3.9236,88.3675,1328.05,24.0091,4.9099,1.6907,57.965,1.5917,37.286,17.2803,
2021-04-06,1.1812,130.27,1.9558,N/A,26.051,7.4379,N/A,0.85358,360.31,N/A,N/A,N/A,4.5914,N/A,4.9175,10.261,N/A,N/A,1.107,149.5,10.0768,7.57,90.5074,N/A,9.6281,1.5482,6.6644,1.484,7.739,9.186,17133.31,3.9005,86.7,1323.16,23.9395,4.8801,1.6814,57.424,1.584,37.054,17.1399,
2021-04-01,1.1746,130.03,1.9558,N/A,26.085,7.4379,N/A,0.85195,361.84,N/A,N/A,N/A,4.6089,N/A,4.9088,10.2753,N/A,N/A,1.1099,148.7,10.0408,7.5705,89.5944,N/A,9.5903,1.55,6.6149,1.4787,7.7195,9.1346,17068.23,3.915,86.2275,1328.36,23.8792,4.8693,1.6806,57.076,1.5801,36.73,17.2074,
2021-03-31,1.1725,129.91,1.9558,N/A,26.143,7.4373,N/A,0.85209,363.27,N/A,N/A,N/A,4.6508,N/A,4.9223,10.2383,N/A,N/A,1.107,148.1,9.9955,7.5705,88.3175,N/A,9.725,1.5412,6.7409,1.4782,7.6812,9.1153,17030.56,3.9178,85.813,1324.19,24.0506,4.8618,1.6769,56.901,1.5768,36.658,17.3484,
2021-03-30,1.1741,129.48,1.9558,N/A,26.122,7.4369,N/A,0.85378,363.3,N/A,N/A,N/A,4.6582,N/A,4.921,10.2473,N/A,N/A,1.1057,148.5,10.0613,7.5698,89.1591,N/A,9.78,1.5419,6.7685,1.4814,7.7154,9.1283,17063.2,3.9133,86.254,1331.35,24.2262,4.8737,1.6794,57.015,1.5815,36.714,17.5396,
2021-03-29,1.1784,129.19,1.9558,N/A,26.079,7.436,N/A,0.8512,362.32,N/A,N/A,N/A,4.6457,N/A,4.9025,10.2205,N/A,N/A,1.1075,151,10.0738,7.5723,89.4425,N/A,9.6209,1.5398,6.7964,1.4833,7.7334,9.1618,17021.99,3.9254,85.5038,1334.49,24.4513,4.8803,1.6805,57.112,1.586,36.731,17.6924,
